@relation Ionosphere-pca-7



@attribute attr0 real 
@attribute attr1 real 
@attribute attr2 real 
@attribute attr3 real 
@attribute attr4 real 
@attribute attr5 real 
@attribute attr6 real 
@attribute RESULT {g, b} 



@data
-2.586561, 1.547440, 2.116066, -0.160925, 0.135209, -0.024101, -0.056620, g
1.751063, 0.131095, 0.231920, -0.193638, -0.296071, -0.011556, 0.074760, g
1.180734, -0.265936, 0.095186, 0.000446, 0.121053, 0.065084, -0.085464, g
1.828515, -0.155059, 0.372118, 0.056473, -0.009966, 0.063031, -0.071843, g
2.246348, 0.228341, 0.406334, -0.139533, -0.029063, -0.018848, -0.096412, g
1.903154, 0.036817, 0.303656, 0.004146, 0.046046, 0.012640, -0.107083, g
2.046231, 0.002684, 0.394646, -0.021806, -0.124620, 0.033651, 0.046225, g
0.335907, -0.082066, -0.261095, 0.238308, 0.327158, 0.281025, -0.099426, g
-2.610004, 0.653851, 1.503088, -0.653927, 0.205242, -0.055200, -0.003148, g
-2.662661, 1.173574, 1.802773, -0.442292, 0.158414, -0.023297, -0.015992, g
-2.478256, 1.661850, 2.306542, 0.203711, 0.070607, 0.054091, -0.086253, g
-1.998736, 0.959240, 1.769643, 1.295751, -1.160703, -0.227451, -0.447973, g
-1.290693, 1.062738, 1.323655, 1.403446, -0.596342, -0.111816, -0.151442, g
2.040465, 0.045848, 0.368600, -0.013346, -0.019103, 0.043810, -0.066682, g
1.866938, -0.125403, 0.256906, 0.075637, 0.048611, 0.103104, -0.165523, g
1.704364, -0.102511, 0.239972, 0.041557, 0.014100, 0.103169, -0.126154, g
1.694185, -0.010072, 0.281709, -0.043973, -0.097907, 0.026066, -0.081905, g
2.165477, -0.066218, 0.481640, 0.004382, -0.023977, 0.039664, -0.125683, g
2.196936, 0.047722, 0.464186, -0.062933, -0.029570, 0.010872, -0.104585, g
2.214905, -0.114559, 0.515308, 0.042083, -0.000713, 0.010862, -0.091460, g
-2.645561, 1.027783, 1.673505, -0.559989, 0.189438, -0.051932, 0.021642, g
-2.408174, 1.683105, 2.344743, 0.437058, 0.027367, 0.110816, -0.087770, g
-2.250280, 0.863972, 0.727811, 0.819963, -0.000404, 0.020072, 0.025179, g
-1.977473, 0.931979, 1.442092, 1.899989, -0.283398, 0.215364, 0.001773, g
-1.626423, 0.203602, -0.582331, 0.914883, 0.005573, 0.342377, -0.093329, g
2.144969, -0.093679, 0.470449, 0.015028, -0.021840, 0.064926, -0.064849, g
1.515322, 0.090697, 0.098791, -0.086332, 0.120440, 0.116530, -0.147444, g
0.449686, 0.147226, -0.464574, -0.070838, 0.040943, 0.233142, 0.038365, g
1.397076, -0.049939, 0.126818, -0.063199, -0.063027, 0.073083, -0.060518, g
0.809593, -0.169632, 0.375632, 0.712700, 0.171796, -0.335879, 0.092860, g
1.812768, 0.085462, 0.222245, -0.018525, -0.205012, -0.099903, -0.333980, g
2.047168, -0.064722, 0.374502, -0.031172, -0.101366, -0.006423, -0.110631, g
2.009686, -0.007021, 0.345604, -0.064479, -0.043721, -0.017352, -0.095631, g
1.878506, 0.258263, 0.279973, -0.182843, 0.002580, 0.024748, 0.083486, g
1.548783, 0.187526, 0.217571, -0.095755, -0.139520, -0.007879, -0.259755, g
